latitude,longitude,raw_model_score,prospectivity_score,prospectivity_class,geological_group,geological_formation,stratigraphic_unit,lithology
22.00134782309389,85.59002326533,0.0642,61.5,HIGH,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.148112863716698,85.52241219622479,0.2106,73.5,HIGH,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
22.05422659946904,85.38851785257326,0.0005,39.2,LOW,Granite-Gneiss Complex,Granite-Gneiss,Granite,Felsic crystalline rock
22.033089143575435,85.4672856473139,0.0004,22.2,LOW,Quaternary/Lateritic Cover,Lateritic cover,Laterite,Laterite
22.085034288503337,85.22771675648819,0.088,64.4,HIGH,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
21.86979209895219,85.59209681000075,0.0008,48.2,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
22.1931933322876,85.41406582479222,0.8889,96.3,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
22.029504044079697,85.23257123018948,0.0004,24.8,LOW,Older Metamorphic Complex,Mica-schist sequence,Schist,Schist/Metasediment
22.069761789971317,85.20435159120818,0.0282,54.9,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
21.96211360325092,85.37204287629025,0.0007,45.8,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
22.049863719208115,85.38729038245052,0.1212,67.6,HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
21.89189590121906,85.27579788861567,0.0412,57.6,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.19051184080191,85.35573080595515,0.0003,6.8,VERY LOW,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Colluvium,Alluvium/Colluvium
22.02580089694959,85.43533216993112,0.0003,10.2,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Granite,Felsic crystalline rock
22.055531070672806,85.29442971806976,0.7233,90.7,VERY HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
22.00457618223536,85.60434094576658,0.5019,84.6,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.011182998790165,85.31327343061432,0.8288,93.5,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
21.85022237302682,85.21976737840761,0.0005,36.6,LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
22.1119300048364,85.55356273762645,0.0163,52.1,MODERATE,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
22.007185967311333,85.35737690802077,0.0151,51.8,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.006435116281093,85.54941377325946,0.0388,57.2,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.076613040963025,85.56930542977555,0.0003,6.9,VERY LOW,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Laterite,Laterite
21.954019141199524,85.21489354152435,0.147,69.4,HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
22.03719418627733,85.34731679556707,0.0005,33.3,LOW,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Colluvium,Alluvium/Colluvium
21.859390064437108,85.25295339128441,0.8471,94.1,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
21.89208382336699,85.20894889904946,0.4589,83.3,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.032633097975417,85.29650849737156,0.0005,31.7,LOW,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
22.161124165840917,85.42759600786496,0.0005,37.8,LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
21.857493579597584,85.38740752374518,0.0002,0.2,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Metasediment,Schist/Metasediment
21.90671523955845,85.459701611558,0.0007,45.0,MODERATE,Quaternary/Lateritic Cover,Lateritic cover,Colluvium,Alluvium/Colluvium
22.138985009068794,85.63179362903816,0.0004,25.9,LOW,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
21.868024174894135,85.26237156558112,0.1518,69.8,HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
22.023748674039172,85.35932278089638,0.0004,19.0,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Metasediment,Schist/Metasediment
22.044126294517135,85.20392249810975,0.843,93.9,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
22.082177130881167,85.20075909703108,0.0003,6.9,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Granite,Felsic crystalline rock
21.998143456496287,85.44490050813421,0.0004,13.9,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Granite,Felsic crystalline rock
21.9841749360428,85.21463752037583,0.8414,93.9,VERY HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
22.01800016694815,85.38198629323945,0.1764,71.4,HIGH,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
21.954154234404765,85.53192748171827,0.0007,46.7,MODERATE,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Colluvium,Alluvium/Colluvium
21.946201553465254,85.45543888686673,0.0003,9.9,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
22.139185995618774,85.46900103990157,0.0004,24.5,LOW,Granite-Gneiss Complex,Gneissic terrain,Granite,Felsic crystalline rock
22.197594091382467,85.53619336018775,0.0004,25.4,LOW,Older Metamorphic Complex,Mica-schist sequence,Schist,Schist/Metasediment
22.07203757275932,85.60874707716918,0.0004,12.7,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Schist,Schist/Metasediment
21.934879697050633,85.52426697701705,0.3331,79.1,HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
22.170415958049187,85.3161123722315,0.211,73.5,HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
22.031491057462727,85.5387361571747,0.6318,88.3,VERY HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.02077012413932,85.21260312447066,0.9186,98.4,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.063776214046968,85.23575318592479,0.0003,11.8,VERY LOW,Older Metamorphic Complex,Mica-schist sequence,Schist,Schist/Metasediment
22.06647205402893,85.4661865296371,0.3994,81.4,VERY HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
21.9425120958082,85.2147680486932,0.0002,1.8,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Schist,Schist/Metasediment
22.14072999749113,85.30861673064378,0.0003,5.3,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
22.156341608872435,85.47799973716876,0.0003,2.3,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
21.905817085478695,85.34150450164461,0.3166,78.4,HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
22.1617653861731,85.51180841270661,0.0004,22.0,LOW,Quaternary/Lateritic Cover,Lateritic cover,Alluvium,Alluvium/Colluvium
21.97561070628004,85.39053304227504,0.4558,83.2,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
22.093113057842547,85.41794955755043,0.0005,36.9,LOW,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Colluvium,Alluvium/Colluvium
22.15131448754813,85.51200703697539,0.0006,44.4,MODERATE,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
21.97036942745233,85.32416760296579,0.0005,38.4,LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
22.07384635695643,85.3580541670691,0.2773,76.8,HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
21.861837274693663,85.56705590905742,0.0003,9.7,VERY LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
22.167409909893117,85.42442961152433,0.0115,50.8,MODERATE,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
22.055583193395712,85.2624097437095,0.4293,82.4,VERY HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.083256346690167,85.30459367595995,0.1286,68.2,HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
22.19115964649481,85.56819461176909,0.0089,50.2,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
21.854474293117093,85.41994676118425,0.0005,37.9,LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
21.951407800666768,85.30763590412008,0.0003,7.6,VERY LOW,Quaternary/Lateritic Cover,Lateritic cover,Colluvium,Alluvium/Colluvium
21.894300341558655,85.2510268654141,0.0003,5.1,VERY LOW,Quaternary/Lateritic Cover,Lateritic cover,Laterite,Laterite
22.000210917048513,85.46944505140226,0.0006,43.8,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
22.063618211830363,85.4271618355002,0.4778,83.8,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
21.871819844604545,85.28826324656366,0.1403,69.0,HIGH,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite
21.85503012309521,85.3689907175894,0.1198,67.5,HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.119038824121414,85.35075820977659,0.0004,12.9,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
22.14608944972877,85.3711439221906,0.0004,18.5,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
21.854702593376505,85.22394032086048,0.0159,52.0,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
21.98341322820714,85.36362900345823,0.0268,54.6,MODERATE,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite
21.85741581943372,85.52947062048842,0.0004,26.5,LOW,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
22.0392742693995,85.37637094023086,0.9139,98.1,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
22.058498755655755,85.24710986718503,0.2541,75.7,HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
21.915163948392696,85.63439935546539,0.2786,76.9,HIGH,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
21.93860502830247,85.54187780321651,0.7884,92.2,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
21.8501990647293,85.5840587257688,0.1112,66.6,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
21.965632001414452,85.428705597054,0.0709,62.4,HIGH,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.110438253930543,85.58643057418462,0.0007,46.3,MODERATE,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
22.08100028861298,85.29483980918612,0.5528,86.1,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.114049393195582,85.48406285684763,0.0005,37.9,LOW,Older Metamorphic Complex,Metasedimentary sequence,Schist,Schist/Metasediment
22.016584303260384,85.6150036857219,0.0007,44.9,MODERATE,Quaternary/Lateritic Cover,Lateritic cover,Colluvium,Alluvium/Colluvium
22.058123142229007,85.23438458880906,0.0004,12.7,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
21.93992680468619,85.49032178622224,0.4109,81.8,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
21.908520214432603,85.25460545602365,0.0908,64.7,HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
22.070637388525014,85.41243954031255,0.0005,31.3,LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
22.04777312201635,85.49834125285675,0.1737,71.2,HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.04493299515394,85.5640506096518,0.6191,88.0,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
22.167308518098597,85.41586177809762,0.0004,19.5,VERY LOW,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
21.867632663696924,85.63522840050825,0.7769,91.9,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.189895908119436,85.3241810429204,0.0004,20.2,LOW,Older Metamorphic Complex,Metasedimentary sequence,Schist,Schist/Metasediment
22.00869452999805,85.59815079095367,0.0344,56.2,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.131358909417607,85.40355605461521,0.0003,12.2,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
21.958705018288832,85.47697793263816,0.0005,34.9,LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
22.096488878397555,85.61519587724239,0.0004,27.6,LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
22.058181563220685,85.5098490414458,0.0841,64.0,HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
21.862725173170844,85.40576763624208,0.3755,80.6,VERY HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
21.98940370710561,85.57166439437822,0.6793,89.5,VERY HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
22.002251451454782,85.34404074606653,0.0443,58.2,MODERATE,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
22.06055080513907,85.41607233618461,0.3443,79.6,HIGH,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.106029400756515,85.27116298165963,0.3513,79.8,HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.174721523524074,85.59536689382846,0.0004,21.7,LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.933416028431797,85.55226606685304,0.0006,43.1,MODERATE,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
22.153218752230313,85.20201451877912,0.071,62.4,HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
21.979954820887382,85.58984871802092,0.0006,43.7,MODERATE,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Alluvium,Alluvium/Colluvium
22.050091220050877,85.32491310249605,0.0004,16.1,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Granite,Felsic crystalline rock
21.924154032321795,85.3374062324631,0.0005,32.7,LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
22.14012843514321,85.31368848400359,0.072,62.5,HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
21.984013971051528,85.6370118649879,0.5807,86.9,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
21.936505199995334,85.3957862816552,0.0005,35.9,LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.864805335190887,85.49921615427849,0.0003,12.4,VERY LOW,Quaternary/Lateritic Cover,Lateritic cover,Alluvium,Alluvium/Colluvium
22.00852665323966,85.46325394937533,0.0004,13.8,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
21.9158849396963,85.56884596847266,0.9254,98.9,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
22.140838468980977,85.34526996686927,0.0004,12.7,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.902822092650545,85.62875300908564,0.0004,20.8,LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.887765114668845,85.53990626520188,0.5352,85.6,VERY HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
21.968649508708538,85.64293371849371,0.0004,19.3,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
22.06160905133386,85.57200605176385,0.0004,21.9,LOW,Quaternary/Lateritic Cover,Lateritic cover,Laterite,Laterite
22.17499469254339,85.35203517322556,0.0005,38.7,LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.888084826876224,85.44103530444399,0.0003,6.4,VERY LOW,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Laterite,Laterite
21.927643264343185,85.35953817278453,0.0005,32.3,LOW,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
22.00330219060617,85.3998086259729,0.189,72.2,HIGH,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
21.85672674927516,85.2666468203695,0.0005,29.5,LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.856322898712698,85.32534395930044,0.2632,76.1,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
21.86821761915432,85.39670432648647,0.0003,11.7,VERY LOW,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Laterite,Laterite
21.99022439789307,85.24526606221292,0.709,90.4,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
21.86967007632425,85.4149102387591,0.0004,19.3,VERY LOW,Older Metamorphic Complex,Mica-schist sequence,Schist,Schist/Metasediment
22.129366575882266,85.60327189127713,0.0006,39.5,LOW,Quaternary/Lateritic Cover,Lateritic cover,Laterite,Laterite
22.045349300105045,85.35461467330768,0.0004,17.5,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Granite,Felsic crystalline rock
22.036213039306624,85.48547931078565,0.3053,78.0,HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.01462714910094,85.26110869194476,0.8344,93.6,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
21.966605394065947,85.29271806482592,0.9136,98.0,VERY HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
21.972561292442588,85.35467143433537,0.0003,11.9,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Metasediment,Schist/Metasediment
22.105488413980776,85.31506545344182,0.0003,4.4,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
22.168235997882267,85.22302768240633,0.0373,56.8,MODERATE,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.180814781593195,85.54887964829835,0.0004,24.1,LOW,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
22.14433133824787,85.5660556657237,0.0004,13.1,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Granite,Felsic crystalline rock
22.182782738300684,85.5166680128221,0.0003,6.0,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
22.061140215593817,85.61018533824141,0.9183,98.4,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
22.00047208377813,85.27579413323932,0.8468,94.1,VERY HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
21.893983602940555,85.54861645735961,0.0987,65.5,HIGH,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite
22.00511175073769,85.56050592476431,0.0008,47.5,MODERATE,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Alluvium,Alluvium/Colluvium
21.99832558809492,85.27369627225093,0.4924,84.4,VERY HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.025564129975695,85.64372256007312,0.1362,68.7,HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
21.895820943514646,85.35570443093586,0.0004,14.6,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
22.010255356330983,85.3059966667387,0.2994,77.8,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.138896019264855,85.28731162959747,0.0005,32.3,LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
21.927245113368578,85.33273758539988,0.038,57.0,MODERATE,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.067473810447243,85.25570243159643,0.0666,61.8,HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
21.93982569458709,85.63930372485207,0.0004,12.8,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Schist,Schist/Metasediment
22.168149894896228,85.59576159420835,0.0004,19.7,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Granite,Felsic crystalline rock
22.079883040010152,85.29539721491048,0.0004,19.3,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
22.057358349706924,85.2460349646865,0.4816,84.0,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.09009291909948,85.6450848841365,0.036,56.6,MODERATE,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
21.97424149211088,85.36472166747862,0.2215,74.0,HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
21.865490214604304,85.56216676794742,0.0006,41.5,MODERATE,Granite-Gneiss Complex,Granite-Gneiss,Granite,Felsic crystalline rock
22.018161497780422,85.33641219801389,0.0003,10.9,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Schist,Schist/Metasediment
22.02913525168396,85.39541260815402,0.2635,76.1,HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
21.889368437955778,85.41914404135906,0.0003,8.6,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
22.004080344175637,85.64900558082415,0.474,83.7,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.1029431062454,85.43359315868572,0.9355,99.4,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
22.091558091706833,85.40835555268447,0.2358,74.8,HIGH,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.08466555965055,85.46175087601331,0.0003,12.3,VERY LOW,Older Metamorphic Complex,Mica-schist sequence,Schist,Schist/Metasediment
22.121047814419697,85.46236192527597,0.0005,37.4,LOW,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
21.986153990759732,85.64379651697585,0.1781,71.5,HIGH,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
21.922398341489966,85.22647582780554,0.0003,8.9,VERY LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
21.980531473786847,85.21273490779096,0.0007,47.0,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
21.98770810529667,85.26338594013006,0.0097,50.4,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
21.89343901892622,85.57349061925488,0.6006,87.5,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
22.149586940112236,85.64620979087707,0.0004,28.0,LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
22.090061214800308,85.50887844766112,0.0004,13.0,VERY LOW,Quaternary/Lateritic Cover,Lateritic cover,Alluvium,Alluvium/Colluvium
22.114375090913622,85.64630990745172,0.0006,42.0,MODERATE,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
22.043798649275132,85.33697838619965,0.0003,7.9,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
22.11874120575213,85.35467468323604,0.0003,7.1,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
21.940458730550144,85.56671451777741,0.9478,99.8,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
22.16883242273699,85.32744386941442,0.0205,53.1,MODERATE,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite
22.180603625975017,85.45164855269003,0.0384,57.1,MODERATE,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
22.12708621751561,85.60127301872737,0.1712,71.0,HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
21.965215404419663,85.59930191888705,0.4498,82.9,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
21.92938408723321,85.42439967842868,0.0004,25.9,LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.85995704920796,85.41865232569292,0.0007,45.0,MODERATE,Quaternary/Lateritic Cover,Lateritic cover,Alluvium,Alluvium/Colluvium
21.858261268259863,85.28153657795528,0.0004,13.6,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
21.99205704091601,85.46496110809554,0.0903,64.6,HIGH,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
22.111316391766263,85.32848953585639,0.0265,54.5,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
21.932011723929044,85.63090288458496,0.0005,35.2,LOW,Older Metamorphic Complex,Mica-schist sequence,Schist,Schist/Metasediment
21.927789315803533,85.56188290256353,0.0004,14.6,VERY LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
21.87541286382986,85.47526458173118,0.1037,66.0,HIGH,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.102153417278434,85.27156481584842,0.0005,32.4,LOW,Older Metamorphic Complex,Mica-schist sequence,Schist,Schist/Metasediment
22.042017752243932,85.20247843402004,0.0004,19.4,VERY LOW,Quaternary/Lateritic Cover,Lateritic cover,Laterite,Laterite
21.91888851852364,85.27262852486054,0.1112,66.6,HIGH,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite
21.897893356109428,85.34546168057312,0.9095,97.8,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
22.090938450181,85.53273208844878,0.0006,44.5,MODERATE,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
22.126851847288656,85.27240635984613,0.3471,79.6,HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
22.167135617325524,85.33847815313122,0.4801,84.0,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.13635991937047,85.64483528844512,0.3973,81.4,VERY HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.023221846622487,85.27619676382466,0.7378,91.0,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
21.907230250721817,85.55464857485879,0.1045,66.0,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
21.96262351398287,85.44060792504213,0.5626,86.4,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
